GeneID	Dermanura_bogotensis1	Artibeus_jamaicensis1	Artibeus_jamaicensis2	Artibeus_jamaicensis3	Artibeus_jamaicensis4	Eonycteris_spelaea1	Eonycteris_spelaea2	Hipposideros_armiger1	Hipposideros_armiger2	Desmodus_rotundus1	Phyllostomus_discolor1	Phyllostomus_discolor2	Molossus_molossus1	Tonatia_saurophila1	Rhinolophus_ferrumequinum1	Rhinolophus_ferrumequinum2	Rousettus_aegyptiacus1	Rousettus_aegyptiacus2	Lonchorhina_aurita1	Phyllostomus_hastatus1	Vespertilio_sinensis1	Vespertilio_sinensis2	Vespertilio_sinensis3	Vespertilio_sinensis4	Vespertilio_sinensis5	Vespertilio_sinensis6	Vespertilio_sinensis7	Vespertilio_sinensis8	Vespertilio_sinensis9	Vespertilio_sinensis10	Vespertilio_sinensis11	Vespertilio_sinensis12	Pteropus_alecto1	Pteropus_alecto2	Pteropus_alecto3	Pteropus_alecto4	Lionycteris_spurrelli1	Sturnira_ludovici1	Rhinophylla_fischerae1	Carollia_perspicillata1
PYGM	1.1802	28.545293	29.022056	10.883101	20.889946	0.304582	0.711604	0.224926	4.101349	0.267492	2.395848	2.349958	0.216877	0.256962	2.943634	1.245734	0.114904	0	0.225196	0.343966	0.124256	0.088946	0.27634	0.319648	0.166418	0.325167	0.346397	0.069396	0	0.22414	0.141559	0.472658	0	0	0.09482	0	0	0.443908	0	0.222513
PYGL	21.273768	12.066175	9.076862	22.25516	15.61776	586.527011	1265.985837	220.713104	294.837673	0	753.2952	750.063155	224.482608	212.852041	181.0723	152.470222	805.445247	859.864297	70.816502	176.02369	104.408228	202.240162	283.605248	262.089611	126.459611	131.545489	112.648021	116.062957	212.1722	203.206785	194.65697	122.811894	409.927962	989.073543	462.596138	890.920582	684.126562	399.542015	621.327269	520.908826
H2AB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GK2	0	0	0	0	0	0	0	0	0	0	2.071427	0.780266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60442	0.334905	0	0
GK_1	32.269893	176.940682	141.561966	16.143305	51.809423	0	0	0	0	21.659728	0	0	3.869039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GK_2	0	0	0	0.071856	0	0	0	0	0	0	6.120917	5.659125	0	0	0	0	0	0	0.458128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.540848	30.389849	6.524823	11.930458
IFI27L2_1	0	1.212968	1.164762	6.738092	0.286029	0	0	0	0	0	0	0	0	0	6.677673	9.333403	0	0	0	0.991586	1.196514	0.433218	0	0.86112	0	0.494003	0.841459	0.189098	1.482635	0.510848	0.321286	0.429122	14.44122	27.433803	32.321624	40.406832	0	0	0	0
IFI27L2_2	4.023712	84.143857	95.214092	116.768987	107.416617	0	0.179243	0	0	283.269028	0	0	0	9.078397	0	0	0.089645	1.663569	16.563457	201.99129	0	0	0	0	0	0	0	0	0	0	0	0	51.131019	23.442599	34.720435	94.663793	16.176811	1.282782	28.27349	80.390467
FPR2_1	0	0	0	0	0	0	0	0	0	0.112303	1.506039	1.460933	0.054742	0.097363	0	0	0	0	0.330813	0.073691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247783	0	0	0.086334
FPR2_2	4.251187	1.776282	1.946425	5.320183	3.603558	0	0	0	0	0	0	0	0.168237	0.370596	0	0	0	0	0.599847	0.294793	0.191323	0.181653	0	0	0	0	0	0.315426	0	0.492603	0	0	0	0	0	0	0.085509	7.894415	0	0.118998
CTSL_1	368.528444	413.864812	323.365998	342.237755	351.171465	52.236627	104.095094	153.33033	993.605867	0.099786	385.598464	381.506878	413.948149	497.488566	542.769502	445.152038	86.200127	169.010669	708.320884	108.861166	235.158904	237.636356	283.581575	218.778851	221.436274	275.174782	9.147827	150.772045	393.068064	271.283527	335.432244	187.982077	76.010171	48.740287	53.178451	47.825929	540.091862	244.651031	346.039022	1069.690154
CTSL_2	0	0	0	0.306873	0	0	0	0	0	0	0	0	154.064609	0	0	0	0	0	0	0	42.382074	23.335122	36.419291	21.264224	21.44884	34.561937	2.63135	27.013779	21.470016	27.731725	23.81557	14.573725	0	0	0	0	16.749444	0.062334	1.985313	0.099699
MAGEB3_1	0	0	0	0	0	0	0	0	0.105676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGEB3_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.731577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601917	0	0	0
OR5J2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAA1	2228.545069	34.326233	31.72844	65.154238	107.325502	11738.640191	4976.830549	9511.722916	11833.416089	16978.061803	0	0	2883.281119	0.588244	5421.330447	11147.304696	52.042231	164.559068	15.967403	0	3.249572	2.109993	1.731841	1.734572	0.441658	0.253791	240.233602	20.378837	0	1.029884	0.449209	0	335.250667	197.548352	32089.764439	257.066597	0	0	0	0
OR5P2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5P2_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254834	0.53309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215691	0	0	0	0	0	0
NovelGene10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444822	0.356394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NLRP1	0	0	1.611223	0	1.610722	0	0	1.193789	5.982434	1.905457	0	0	0.016983	0	0	0	0	0	0	0	0.204403	0	0	0	0.060764	0.023802	0	0.127161	0	0.046823	0.103554	0.069136	0	0	0	0	0	0	0	0
OR2A5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017919	0	0	0	0	0.11233	0	0.037011	0.038486	0	0	0	0.041757	0	0	0.034112	0.028479	0	0	0.117944	0	0	0	0	0
OR2A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCGB1A1	0	0	0	0	0	6.758697	9.797699	0	0.740635	0	0	0	0	0	0.207552	0	0	0	0	0	0	0	0	0	0	0	0	0.394938	0	0	0	0	0	1.347845	0	0.679403	0	0	0	0
HSP90AA1	321.597822	1380.06541	470.49419	380.764688	374.887078	348.793358	437.744058	300.149082	468.797073	667.492748	0.103222	0.058414	88.611362	179.770499	127.854328	195.821381	129.631806	280.605328	146.956305	150.632746	86.0163	62.27211	63.195494	71.911835	38.957229	80.791794	30.324202	88.956963	68.08296	83.321555	57.30031	38.919458	281.202096	727.463489	555.462875	608.129206	542.299307	679.371393	339.850154	110.041357
RPL37A	1711.017461	1364.353428	1712.471477	1879.697114	1511.710989	341.613752	666.703011	1961.90416	7048.512908	0	1507.744359	1611.588407	3093.513728	2573.320252	11.377063	3.763198	462.84265	959.845706	1101.191638	1656.55397	4.556539	0.889312	3.755643	8.785407	3.319004	8.639395	5.032716	6.074423	3.148636	14.482775	1.198838	6.32369	0	0	0	0	0	0	0	0
ACTL6B	10.650786	0	0	1.007087	0	0	0	0.539307	0	1.609826	0	0	0.10657	0	0	0	0.057697	0	1.055413	0	0.238	0	0.235309	0.080952	0.211994	0	0.403301	0.175099	0	0.163519	0.504517	0.060244	4.988788	5.922313	10.304058	2.992318	0	0	0	0
GBP2	2.142379	3.011577	5.30657	9.499088	22.974995	0	0	2.624278	3.8285	40.929454	0	0	0	5.33538	0	0	0	0	0	22.854218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.7284	41.358663	0.666227	23.382378
GBP1	0	0	1.578397	11.448319	4.379307	17.34946	29.538069	0	0	7.181118	0	0	2.842305	0	10.113157	20.263437	19.47238	22.492725	0	10.970731	8.455117	2.071164	2.132993	9.978315	2.924135	1.470837	0	3.473215	2.866515	7.983429	5.471099	6.956503	20.837433	26.391967	125.82314	22.274071	0	0	0	0
GBP5	2.122744	0.55364	0	0.89122	0.97402	0	0	0.453378	3.245175	14.637116	0	0	0	0	0	0	0.861748	0.553855	0	0	1.57329	3.455649	4.050577	4.889678	0.587875	1.569038	0.027126	1.877339	1.849327	3.922198	2.800089	0.250468	0.143731	2.277789	1.413992	0.4016	2.24517	5.866368	3.641951	0.549632
SI	0	0	0	0	3.511426	0	0.176749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030629	0	0	4.59708	0
MGAM_1	0.057364	52.265563	24.569411	22.372092	31.389055	33.634178	96.677181	0	0.251182	0	0.045746	0.285043	0.282017	0.013692	5.370482	9.593873	327.245141	239.631319	0.375264	0.009299	10.379072	16.219056	16.265529	17.73049	10.666387	11.368077	2.702021	5.242147	16.001854	10.200331	13.422	11.781044	61.742255	28.681743	37.739373	31.579345	0.012559	0.065585	0.058224	0.070231
MGAM2	0	0	0	0	0	0.274656	0.790183	0.033956	0.013896	0	0	0	0.14979	0	0.265125	0.307627	0.388526	2.744298	0	0.012142	0	0	0	0	0	0	0	0	0	0	0	0	0.274504	0.343996	0.490245	0.643623	0	0.006922	0.014747	0.233558
ARSL	0.68601	0.264912	0.711544	0.554865	0.446956	0	0	0.605919	2.047066	0	0	0	0	0.741749	0.262988	0.337615	0	0	1.461347	21.76638	0	0	0	0	0	0	0	0	0	0	0	0	0.517302	0.095434	0.553624	0.14468	2.660633	15.236316	0.112748	0.924475
ARSD	13.55004	0	0	3.178504	0	0	0	2.398964	2.31175	1.07352	0	0	21.237533	23.734344	30.465952	34.068934	0	0	70.160668	112.226848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048808	0.113254	0.049329	6.850398	34.170471	10.482539	7.357655
ARSH	0	0	0	0	0	0	0	0.0407	0.899958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139859	0.051615	0	0	0	0	0	0
TXN	663.95006	380.741436	390.856829	560.307881	475.1032	0	0	393.018345	1022.174196	275.337425	150.040144	174.494852	0	441.31827	10.677362	17.195339	0	0	509.409677	259.982641	378.981121	647.701117	573.364245	764.534611	520.077779	528.95537	363.953466	405.315246	701.142484	457.164853	578.416286	541.051693	0	0	0	0	283.221721	202.591353	401.354399	1071.935229
TXNDC2	0	0	0	0	0	0	0	0	0.093522	0	0	0	0	0.033078	0	0.043282	0	0	0.021055	0.085483	0	0	0	0	0.038693	0.045311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIMAP7	0	0	0	0	0	0	0	4.563105	6.160942	0	0	0	0	0	10.574614	5.66549	5.855528	3.662044	0	0	10.975819	10.291031	14.494003	10.499533	10.119643	12.771953	11.99916	20.680816	10.05347	6.960959	11.786454	17.953583	19.535102	1.900006	2.192692	2.520085	0	0	0	0
PZP	391.756006	3.802574	2.866402	2.124323	5.980352	0	0	0	0	332.53969	608.393147	609.215176	0	855.968657	0	0	0.469427	2.169951	642.139643	891.821211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020442	560.405575	494.450619	366.914369	337.339221
A2M_1	283.34987	8.195144	16.076829	16.192944	12.830195	920.330702	463.603234	4993.745781	719.293898	353.936397	0	0	403.190344	748.4718	3208.181835	1916.273079	590.747534	642.49517	258.382435	223.597731	694.163124	739.959358	954.459024	1596.271238	32.04662	101.852997	1.215442	1306.931809	382.873113	506.068221	114.097388	4.343578	867.571758	1173.614581	1042.671385	865.114221	396.031666	367.152395	472.236103	2.368123
A2M_2	113.410135	0.388454	0.496227	0.836412	0.590034	546.945204	828.105592	249.534396	334.824225	31.867748	0.063991	0.036236	213.733673	57.727301	483.262436	419.806884	559.346253	530.057974	205.206149	145.371114	101.182869	328.032045	112.646859	349.531931	45.27837	77.275714	34.754689	105.997231	193.842926	77.426097	58.208999	64.709129	444.123642	938.754722	648.252349	733.04602	0	190.430929	309.151572	224.857416
ZNF883	0	0	0	0	0	0	0	4.34561	3.894644	0	0	0	0	0	0	0	0.057259	0	0	0.12014	0	0.067851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF300_1	0	0	0	0	0	0	0	1.62198	4.522129	0.159407	0	0	0.082768	0	0	0	0	0	0.019999	0.939709	0	0	0.032106	0.200489	0.057999	0.067987	0.07239	0.253877	0	0	0.029601	0	0	0	0	0	0	0	0	0
ZNF154	0	0	0	0	0	0.34503	0	0	0	0	0	0	0	0.068985	0	0	0.19545	0.261797	0	0.036106	0.291967	0.461954	0.769849	0.197999	0.346442	0.504612	0	0.962304	0	0.501455	0	0.295413	0	0	0	0	0	0	0	0
OR1J2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5W2_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5W2_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5AR1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5W2_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5AR1_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8U9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8U9_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8U9_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8U9_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8U9_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A5_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A5_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A2_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.613764	0
OR2A2_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A2_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.501204	0
OR2A2_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.685488	0
OR2A2_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.407295	0.096252	0
OR2A2_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097022	0	0
OR2A2_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108739	0
OR2A2_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.199452	0
OR2A2_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.310957	0
OR2A2_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098404	0
OR2A2_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A2_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A2_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A2_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204746	0
RPS27A_1	911.384995	956.235079	1055.583228	852.039671	960.721389	0	0	0	0	0	1828.292062	1863.163787	0	619.872226	1143.273571	1009.073379	0	0	1018.819136	726.190693	510.586313	479.598842	416.055073	482.170135	594.47916	622.384459	1408.542046	544.705252	498.834552	454.297852	771.438063	942.968382	144.675251	138.100715	231.761323	231.76158	0	0	0	0
ZNF510	0	0.075579	0	0	0	0.04157	0.013147	1.205381	3.407444	0.217793	0	0	1.303327	0	0	0.29189	0.403332	0.274988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF658_1	1.48877	0.924126	1.16453	1.590417	1.526575	0	0	0	0	0.293795	0.14554	0.164848	0.396305	0.802803	0	0	0	0	3.893558	0.952031	1.54088	1.339606	1.455384	2.253775	1.039342	1.898832	0.203328	1.490466	2.174124	1.694172	1.778489	0.573043	0	0	0	0	0.334047	0.834318	0.269339	0.751185
IGBP1	0	0	0	0	0	0	0	0	0	0	10.109381	8.729984	0	0	0	0	0	0.101622	0.132168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279213	0
ADAM9	0.030146	0.050777	0	0	0	0	0.034058	0	0	0	0.818268	1.365432	0	0.281104	0	0	0.030889	0.052178	0	0	0.049332	0	0.066175	0	0.022031	0	0	0	0	0	0	0	0.091426	0.169851	0.119515	0.16753	0.042559	0	0.061135	0
TRIM75	0.496966	0	0	0.047615	0	0	0	1.019162	1.346465	0.096733	0	0.113926	0.481212	0.464787	2.961788	2.33012	0	0	0	0	0.152335	0.144863	0.677742	0.311055	0.610699	0.316885	4.154934	0.084122	0.534503	0.235493	0.415272	0.231387	0	0.13361	0	0.135015	0.157793	0.906591	0.351232	0.35254
UBA52_1	799.702636	983.352981	1194.553338	1088.673405	1050.975858	723.953733	587.457809	666.943924	374.141397	0	801.609764	769.358814	0	431.395511	1289.7383	1140.045552	444.183529	427.330713	445.14861	14.931787	371.636314	316.219296	301.475929	416.264073	440.2786	378.380327	270.696621	395.673289	403.093907	385.240884	443.932126	556.241581	108.342089	147.72673	192.695269	186.53884	2026.506309	1077.182506	1009.244431	2246.377149
HTR3C_1	0.053628	0.527247	0.873813	0.161015	0.62803	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472886	0	0	0.370764	0	0.066412	0	0	0	0	0	0.200733	0	0	0	0.065968	0	0	0	0	0.186485	0
HTR3C_2	0.111976	0	0	0	0	0	0	0	0	0	0	0	0.281146	0	0	0	0	0	0.031776	0	0	0	0	0	0	0.036129	0	0	0	0	0	0	0	0	0	0.069084	0	0	0.052165	0
HTR3C_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092438	0	0	0	0	0	0	0	0	0	0	0	0
OR8B4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106681	0	0	0	0	0	0
TIGD1_1	0	0	0	0	0	0	0	0.163523	0	0.548492	0	0	1.211806	0.937027	1.717616	1.149986	0	0	0	0.684077	0	0	0	0	0	0	0	0	0	0	0	0	0.458339	1.951157	1.110586	1.137957	0	0	0	0
TIGD1_2	0	0	0	0	0	0.816409	1.529089	3.434349	3.204555	0.344845	0	0	2.315361	2.04698	2.89192	1.649937	0.6066	0.854981	0.14489	0.614634	0	0	0	0	0	0	0	0	0	0	0	0	0.370812	0.887856	0.673832	0.707693	0.528046	1.794808	0.699564	0.070252
TIGD1_3	1.565	17.32033	13.659085	8.609643	10.685238	0	0	0	0	0.350708	0	0	2.415997	0.068608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134441	2.992372	0.124667	0.053679
OR2A25_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2A25_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7D4_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7D2_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL34	76.970733	600.035037	710.439051	569.539401	624.183783	29.952412	33.169577	921.401301	1379.062227	0	0	0	0	1214.230737	622.084966	530.770926	9.504191	5.843009	806.378452	805.967409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774.572274	1007.561985	661.034581	1187.800816
EIF4A2	310.29474	539.106112	423.853057	123.821543	315.874207	0	0	0	0	252.802662	358.357959	345.345683	0	177.861922	0	0	0	0	449.378578	113.426581	235.641478	60.821545	106.21056	77.50598	151.687644	191.688926	46.349456	138.911121	111.48571	143.074661	165.18438	104.991265	0	0	0	0	358.512347	365.215953	206.689748	150.09952
FCRL1	0	0	0	0	0	0.009313	0.009669	0	0	0	0	0	0	0.105488	1.487702	0	0.014161	0.901033	0	0	0	0.060573	0	0.065107	0.056724	0	0	0	0	0	0	0	1.254803	1.245538	0.845475	0.946312	0	0	0	0
FCRL2	4.237766	2.058227	1.630555	2.224455	3.656145	0	0	0	0	0.05149	0	0	0.149399	0	0	0	0	0	0	6.996576	0.284464	0.242697	0	0	0	0	0	0.126275	0	0	0	0	0	0	0	0	0	6.492483	0	0
OR4F16_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F16_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F16_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F16_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
